Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count,hit the lights,the four horsemen,motorbreath,jump in the fire,(anesthesia) - pulling teeth,whiplash,phantom lord,no remorse,seek and destroy,metal militia,fight fire with fire,ride the lightning,for whom the bell tolls,fade to black,trapped under ice,escape,creeping death,the call of ktulu,battery,master of puppets,the thing that should not be,welcome home (sanitarium),disposable heroes,leper messiah,orion,"damage, inc.",blackened,...and justice for all,eye of the beholder,one,the shortest straw,harvester of sorrow,the frayed ends of sanity,to live is to die,dyers eve,enter sandman,sad but true,holier than thou,the unforgiven,wherever i may roam,don't tread on me,through the never,nothing else matters,of wolf and man,the god that failed,my friend of misery,the struggle within,ain't my bitch,2x4,the house jack built,until it sleeps,king nothing,hero of the day,bleeding me,cure,poor twisted me,wasting my hate,mama said,thorn within,ronnie,the outlaw torn,fuel,the memory remains,devil's dance,the unforgiven ii,better than you,slither,carpe diem baby,bad seed,where the wild things are,prince charming,low man's lyric,attitude,fixxxer,free speech for the dumb,it's electric,sabbra cadabra,turn the page,"die, die my darling",loverman,mercyful fate medley,astronomy,whiskey in the jar,tuesday's gone,the more i see,helpless,the small hours,the wait,crash course in brain surgery,last caress / green hell,am i evil?,blitzkrieg,breadfan,the prince,stone cold crazy,so what,killing time,overkill,damage case,stone dead forever,too late too late,frantic,st.anger,some kind of monster,dirty window,invisible kid,my world,shoot me again,sweet amber,the unnamed feeling,purify,all within my hands,that was just your life,the end of the line,"broken, beat & scarred",the day that never comes,all nightmare long,cyanide,the unforgiven iii,the judas kiss,suicide & redemption,my apocalypse,hardwired,"atlas, rise!",now that we're dead,moth into flame,dream no more,halo on fire,confusion,manunkind,here comes revenge,am i savage?,murder one,spit out the bone,URL
"September 11, 2018",Denny Sanford Premier Center,,"Sioux Falls, South Dakota, United States",43.5473028,-96.728333,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'creeping death', 'the unforgiven', ""now that we're dead"", 'wherever i may roam', 'for whom the bell tolls', 'fade to black', 'whiplash', 'fuel', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,,False,False,False,False,False,1,3,1,1,3,0,1,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,https://www.metallica.com/events/event-36809.html
"September 8, 2018",Alerus Center,,"Grand Forks, North Dakota, United States",47.9252568,-97.0328547,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'ride the lightning', 'the unforgiven', ""now that we're dead"", 'dream no more', 'for whom the bell tolls', 'welcome home (sanitarium)', 'motorbreath', 'creeping death', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['battery', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,,False,False,False,False,False,1,3,2,1,2,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,https://www.metallica.com/events/event-36808.html
"September 6, 2018",Pinnacle Bank Arena,,"Lincoln, Nebraska, United States",40.813616,-96.7025955,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'the memory remains', 'the unforgiven iii', ""now that we're dead"", 'creeping death', 'for whom the bell tolls', 'fade to black', 'hit the lights', 'fuel', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,,False,False,False,False,False,1,3,1,1,1,0,2,0,0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,https://www.metallica.com/events/event-36807.html
"September 4, 2018",Target Center,,"Minneapolis, Minnesota, United States",44.977753,-93.2650108,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'harvester of sorrow', 'no leaf clover', ""now that we're dead"", 'creeping death', 'for whom the bell tolls', 'halo on fire', 'breadfan', 'the memory remains', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,,False,False,False,False,False,0,2,1,2,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,https://www.metallica.com/events/event-36806.html
"September 2, 2018",Kohl Center,,"Madison, Wisconsin, United States",43.0730517,-89.4012302,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'cyanide', 'fade to black', ""now that we're dead"", 'confusion', 'for whom the bell tolls', 'halo on fire', 'last caress', 'fuel', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,,False,False,False,False,False,0,2,1,1,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,https://www.metallica.com/events/event-36805.html
"May 11, 2018",Hartwall Arena,,"Helsinki, Finland",60.16985569999999,24.9383791,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'the four horsemen', 'welcome home (sanitarium)', ""now that we're dead"", 'dream no more', 'for whom the bell tolls', 'halo on fire', 'last caress', 'creeping death', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['fight fire with fire', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1,2,2,1,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,https://www.metallica.com/events/event-30843.html
"May 9, 2018",Hartwall Arena,,"Helsinki, Finland",60.16985569999999,24.9383791,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'harvester of sorrow', 'fade to black', ""now that we're dead"", 'confusion', 'for whom the bell tolls', 'halo on fire', 'die, die my darling', 'the memory remains', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0,2,1,2,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,https://www.metallica.com/events/event-30842.html
"May 7, 2018",Ericsson Globe,,"Stockholm, Sweden",59.32932349999999,18.0685808,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'hit the lights', 'welcome home (sanitarium)', ""now that we're dead"", 'dream no more', 'for whom the bell tolls', 'halo on fire', 'breadfan', 'fuel', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['fight fire with fire', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1,1,2,1,1,0,1,1,0,0,6,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,https://www.metallica.com/events/event-30841.html
"May 5, 2018",Ericsson Globe,,"Stockholm, Sweden",59.32932349999999,18.0685808,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'the four horsemen', 'the unforgiven', ""now that we're dead"", 'confusion', 'for whom the bell tolls', 'halo on fire', 'stone cold crazy', 'creeping death', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1,2,1,1,2,0,0,1,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,https://www.metallica.com/events/event-30840.html
"May 2, 2018",Telenor Arena,,"Oslo, Norway",59.9138688,10.7522454,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'motorbreath', 'welcome home (sanitarium)', ""now that we're dead"", 'confusion', 'for whom the bell tolls', 'halo on fire', 'last caress', 'creeping death', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1,2,2,1,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,https://www.metallica.com/events/event-30839.html
"April 30, 2018",Arena Leipzig,,"Leipzig, Germany",51.3396955,12.3730747,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'the shortest straw', 'fade to black', ""now that we're dead"", 'confusion', 'for whom the bell tolls', 'halo on fire', 'breadfan', 'the memory remains', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0,2,1,2,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,https://www.metallica.com/events/event-30838.html
"April 28, 2018",Tauron Arena,,"Kraków, Poland",50.06465009999999,19.9449799,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'motorbreath', 'fade to black', ""now that we're dead"", 'dream no more', 'for whom the bell tolls', 'halo on fire', 'die, die my darling', 'creeping death', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1,3,1,1,1,0,0,1,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,https://www.metallica.com/events/event-30837.html
"April 26, 2018",Olympiahalle,,"Munich, Germany",48.1351253,11.5819805,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'holier than thou', 'welcome home (sanitarium)', ""now that we're dead"", 'confusion', 'for whom the bell tolls', 'halo on fire', 'the wait', 'fuel', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0,1,2,1,2,0,1,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,https://www.metallica.com/events/event-30836.html
"April 23, 2018",Metallica Night With The San Francisco Giants At At&T Park,,"San Francisco, California, United States",37.7749295,-122.4194155,,['the star-spangled banner'],the star-spangled banner,[],,0.0,1.0,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-36616.html
"April 11, 2018",Palexpo,,"Geneva, Switzerland",46.2043907,6.1431577,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'the four horsemen', 'welcome home (sanitarium)', ""now that we're dead"", 'dream no more', 'for whom the bell tolls', 'halo on fire', 'last caress', 'fuel', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1,1,2,1,1,0,1,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,https://www.metallica.com/events/event-30835.html
"April 9, 2018",Schleyerhalle,,"Stuttgart, Germany",48.7758459,9.1829321,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'hit the lights', 'the unforgiven', ""now that we're dead"", 'dream no more', 'for whom the bell tolls', 'halo on fire', 'am i evil?', 'the memory remains', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1,1,1,1,2,0,1,1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,https://www.metallica.com/events/event-30834.html
"April 7, 2018",Schleyerhalle,,"Stuttgart, Germany",48.7758459,9.1829321,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'motorbreath', 'fade to black', ""now that we're dead"", 'confusion', 'for whom the bell tolls', 'halo on fire', 'helpless', 'creeping death', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['fight fire with fire', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1,3,1,1,1,0,0,1,0,0,6,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,https://www.metallica.com/events/event-30833.html
"April 5, 2018",Sports Arena,,"Budapest, Hungary",47.497912,19.040235,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'hit the lights', 'welcome home (sanitarium)', ""now that we're dead"", 'dream no more', 'for whom the bell tolls', 'halo on fire', 'breadfan', 'fuel', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1,1,2,1,1,0,1,1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,https://www.metallica.com/events/event-30832.html
"April 2, 2018",O2 Arena,,"Prague, Czech Republic",50.0755381,14.4378005,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'leper messiah', 'welcome home (sanitarium)', ""now that we're dead"", 'dream no more', 'for whom the bell tolls', 'halo on fire', 'am i evil?', 'fuel', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0,1,3,1,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,https://www.metallica.com/events/event-30831.html
"March 31, 2018",Wiener Stadthalle,,"Vienna, Austria",48.2081743,16.3738189,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'through the never', 'fade to black', ""now that we're dead"", 'confusion', 'for whom the bell tolls', 'halo on fire', 'breadfan', 'the memory remains', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0,2,1,1,2,0,1,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,https://www.metallica.com/events/event-30830.html
"March 29, 2018",Barclaycard Arena,,"Hamburg, Germany",53.5510846,9.9936819,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'the four horsemen', 'the unforgiven', ""now that we're dead"", 'dream no more', 'for whom the bell tolls', 'halo on fire', 'die, die my darling', 'fuel', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1,1,1,1,2,0,1,1,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,https://www.metallica.com/events/event-30829.html
"March 27, 2018",Jyske Bank Boxen,,"Herning, Denmark",56.138557,8.967322,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'holier than thou', 'welcome home (sanitarium)', ""now that we're dead"", 'confusion', 'for whom the bell tolls', 'halo on fire', 'last caress', 'creeping death', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0,2,2,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,https://www.metallica.com/events/event-30828.html
"February 16, 2018",Sap Arena,,"Mannheim, Germany",49.4874592,8.466039499999999,WorldWired,"['hardwired', 'atlas, rise!', 'seek and destroy', 'harvester of sorrow', 'welcome home (sanitarium)', ""now that we're dead"", 'confusion', 'for whom the bell tolls', 'halo on fire', 'last caress', 'the memory remains', 'moth into flame', 'sad but true', 'one', 'master of puppets']",master of puppets,"['spit out the bone', 'nothing else matters', 'enter sandman']",enter sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0,1,2,2,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,https://www.metallica.com/events/event-30827.html
